id,cid,tag,blabel,publicview,imgvh,title1,creator1,contributor1,contributor2,contributor3,contributor4,contributor5,contributor6,contributor7,contributor8,contributor9,subject1,subject2,subject3,description1,description2,description3,description4,publisher1,date1,type1,type2,format1,identifier1,identifier2,source1,language1,relation1,coverage1,pdffile,pdfsize,donated
617,0,0012_003049_000846,Two For The Seesaw,1,650,Two For The Seesaw,University of Tennessee Theatre Department,"Gibson, William",,,,"Mashburn, Robert",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1965-66,,"Knoxville, Tenn. : The University of Tennessee",1966-04-21,Text,,image/jpeg,0235,,,English,,"Apr 21-23, 26-29, 1966",0012_003049_000846.pdf,2579804,
618,0,0012_003049_000845,The Dark at the Top of the Stairs,1,650,The Dark at the Top of the Stairs,University of Tennessee Theatre Department,"Inge, William",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1965-66,,"Knoxville, Tenn. : The University of Tennessee",1965-10-21,Text,,image/jpeg,0235,,,English,,"Oct 21-23, 26-29, 1965",0012_003049_000845.pdf,2981073,
619,0,0012_003049_000844,Tea and Sympathy,1,650,Tea and Sympathy,University of Tennessee Theatre Department,"Anderson, Robert",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1964-65,,"Knoxville, Tenn. : The University of Tennessee",1964-11-26,Text,,image/jpeg,0235,,,English,,"Nov 26-28, Dec 1-4, 1964",0012_003049_000844.pdf,2688086,
620,0,0012_003049_000843,Dial â€œMâ€ For Murder,1,650,"Dial ""M"" For Murder",University of Tennessee Theatre Department,"Knott, Frederick",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1964-65,,"Knoxville, Tenn. : The University of Tennessee",1964-10-29,Text,,image/jpeg,0235,,,English,,"Oct 29-31, Nov 2, 4-6, 1964",0012_003049_000843.pdf,2781261,
621,0,0012_003049_000842,Send Me No Flowers,1,650,Send Me No Flowers,University of Tennessee Theatre Department,"Barasch, Norman","Moore, Carroll",,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1963-64,,"Knoxville, Tenn. : The University of Tennessee",1964-07-15,Text,,image/jpeg,0235,,,English,,"July 15-18, 21-23, 1964",0012_003049_000842.pdf,2691397,
622,0,0012_003049_000841,Little Mary Sunshine,1,650,Little Mary Sunshine,University of Tennessee Theatre Department,"Besoyan, Rick",,,,"Fields, Fred","Brimer, James (Music)",,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1963-64,,"Knoxville, Tenn. : The University of Tennessee",1963-11-20,Text,,image/jpeg,0235,,,English,,"Nov 20-23, 26-28, 1963",0012_003049_000841.pdf,2719740,
623,0,0012_003049_000840,The Visit,1,650,The Visit,University of Tennessee Theatre Department,"Denature, Friedrich","Valency, Maurice",,,"Cooke, Thomas",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1963-64,,"Knoxville, Tenn. : The University of Tennessee",1963-10-23,Text,,image/jpeg,0235,,,English,,"Oct 23-26, 29-31, 1963",0012_003049_000840.pdf,2969846,
624,0,0012_003049_000839,Bye Bye Birdie,1,650,Bye Bye Birdie,University of Tennessee Theatre Department,"Stewart, Michael",,,,"Fields, Fred","Hunnicutt, Charles (Music)",,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1963-08-06,Text,,image/jpeg,0235,,,English,,"Aug 6-10, 13-14, 1963",0012_003049_000839.pdf,2850785,
625,0,0012_003049_000838,Summer of the Seventeenth Doll,1,650,Summer of the Seventeenth Doll,University of Tennessee Theatre Department,"Lawler, Ray",,,,"Cooke, Thomas",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1963-07-23,Text,,image/jpeg,0235,,,English,,"July 23-27, 30-31, 1963",0012_003049_000838.pdf,2666927,
626,0,0012_003049_000837,The Tender Trap,1,650,The Tender Trap,University of Tennessee Theatre Department,"Shulman, Max","Smith, Robert Paul",,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1963-06-25,Text,,image/jpeg,0235,,,English,,"June 25-29, July 2-3, 1963",0012_003049_000837.pdf,2643243,
627,0,0012_003049_000836,Harvey,1,650,Harvey,University of Tennessee Theatre Department,"Chase, Mary",,,,"Cooke, Thomas",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1963-06-11,Text,,image/jpeg,0235,,,English,,"June 11-15, 18-19, 1963",0012_003049_000836.pdf,2658035,
628,0,0012_003049_000835,Mister Roberts,1,650,Mister Roberts,University of Tennessee Theatre Department,"Heggen, Thomas","Logan, Joshua",,,"Cooke, Thomas",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1963-04-17,Text,,image/jpeg,0235,,,English,,"Apr 17-20, 23-25, 1963",0012_003049_000835.pdf,2863343,
629,0,0012_003049_000834,John Brown's Body,1,650,John Brown's Body,University of Tennessee Theatre Department,"Benet, Stephen Vincent",,,,"Cooke, Thomas",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1963-02-27,Text,,image/jpeg,0235,,,English,,"Feb 27-28, Mar 1-2, 5-7, 1963",0012_003049_000834.pdf,2738453,
630,0,0012_003049_000833,The Fantasticks,1,650,The Fantasticks,University of Tennessee Theatre Department,"Jones, Tom",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1962-11-21,Text,,image/jpeg,0235,,,English,,"Nov 21-24, 27-29, 1962",0012_003049_000833.pdf,3882453,
631,0,0012_003049_000832,Tovarich,1,650,Tovarich,University of Tennessee Theatre Department,"Deval, Jacques","Sherwood, Robert E.",,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1962-63,,"Knoxville, Tenn. : The University of Tennessee",1962-10-17,Text,,image/jpeg,0235,,,English,,"Oct 17-20, 23-25, 1962",0012_003049_000832.pdf,2938766,
632,0,0012_003049_000831,Susan Slept Here,1,650,Susan Slept Here,University of Tennessee Theatre Department,"Fisher, Steve","Gottlieb, Alex",,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1961-62,,"Knoxville, Tenn. : The University of Tennessee",1962-06-26,Text,,image/jpeg,0235,,,English,,"June 26-30, July 3-4, 1962",0012_003049_000831.pdf,2775111,
633,0,0012_003049_000830,All The Way Home,1,650,All The Way Home,University of Tennessee Theatre Department,"Mosel, Tad",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1961-62,,"Knoxville, Tenn. : The University of Tennessee",1962-03-14,Text,,image/jpeg,0235,,,English,,"Mar 14-17, 20-22, 1962",0012_003049_000830.pdf,2910128,
634,0,0012_003049_000829,O Mistress Mine,1,650,O Mistress Mine,University of Tennessee Theatre Department,"Rattigan, Terence",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1961-62,,"Knoxville, Tenn. : The University of Tennessee",1961-10-18,Text,,image/jpeg,0235,,,English,,"Oct 18-21, 24-26, 1961",0012_003049_000829.pdf,2700127,
635,0,0012_003049_000828,The Pleasure of His Company,1,650,The Pleasure of His Company,University of Tennessee Theatre Department,"Taylor, Samuel",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1960-61,,"Knoxville, Tenn. : The University of Tennessee",1961-08-08,Text,,image/jpeg,0235,,,English,,"Aug 8-12, 15-16, 1961",0012_003049_000828.pdf,2785094,
636,0,0012_003049_000827,Separate Tables,1,650,Separate Tables,University of Tennessee Theatre Department,"Rattigan, Terence",,,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1959-60,,"Knoxville, Tenn. : The University of Tennessee",1960-07-12,Text,,image/jpeg,0235,,,English,,"July 12-16, 19-20, 1960",0012_003049_000827.pdf,2767953,
637,0,0012_003049_000826,We Bide Lonely; Bed Of Roses; And Madly Teach,1,650,We Bide Lonely; Bed Of Roses; And Madly Teach,University of Tennessee Theatre Department,"Grahn, Suzanne","DeCamp, Dot","Ellsworth, Brian",,"Lester, Frank","Mayes, Ellis","McMahon, Charles",,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1959-60,,"Knoxville, Tenn. : The University of Tennessee",1960-05-12,Text,,image/jpeg,0235,,,English,,"May 12-14, 1960",0012_003049_000826.pdf,2824299,
638,0,0012_003049_000825,Another Part Of The Forest,1,650,Another Part Of The Forest,University of Tennessee Theatre Department,"Hellman, Lillian",,,,Green Russell,,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1959-60,,"Knoxville, Tenn. : The University of Tennessee",1960-04-20,Text,,image/jpeg,0235,,,English,,"Apr 20-23, 26-28, 1960",0012_003049_000825.pdf,2560907,
639,0,0012_003049_000824,Room Service,1,650,Room Service,University of Tennessee Theatre Department,"Murray, John","Boretz, Allen",,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1959-60,,"Knoxville, Tenn. : The University of Tennessee",1960-03-16,Text,,image/jpeg,0235,,,English,,"Mar 16-19, 22-24, 1960",0012_003049_000824.pdf,2838846,
640,0,0012_003049_000823,Time Limit!,1,650,Time Limit!,University of Tennessee Theatre Department,"Denker, Henry","Berkey, Ralph",,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1959-60,,"Knoxville, Tenn. : The University of Tennessee",1960-01-20,Text,,image/jpeg,0235,,,English,,"Jan 20-23, 26-28, 1960",0012_003049_000823.pdf,2702879,
641,0,0012_003049_000822,A View of the Valley; The Devil is a Lonely Man; Joshua Fit De Battle,1,650,A View of the Valley; The Devil is a Lonely Man; Joshua Fit De Battle,University of Tennessee Theatre Department,"Davidson, James F.","Schwab, Ralph","Blanton, Rita",,"Mayes, Ellis","Walls, James Jr.","Lester, Frank",,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1958-59,,"Knoxville, Tenn. : The University of Tennessee",1959-05-14,Text,,image/jpeg,0235,,,English,,"May 14-16, 1959",0012_003049_000822.pdf,3458467,
642,0,0012_003049_000821,The Second Man,1,650,The Second Man,University of Tennessee Theatre Department,"Behrman, S. N.",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1958-59,,"Knoxville, Tenn. : The University of Tennessee",1959-03-18,Text,,image/jpeg,0235,,,English,,"Mar 18-21, 24-26, 1959",0012_003049_000821.pdf,3740144,
643,0,0012_003049_000820,Stalag 17,1,650,Stalag 17,University of Tennessee Theatre Department,"Bevan, Donald","Trzcinski, Edmund",,,Green Russell,,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1957-58,,"Knoxville, Tenn. : The University of Tennessee",1958-04-23,Text,,image/jpeg,0235,,,English,,"Apr 23-May 1, 1958",0012_003049_000820.pdf,3891479,
644,0,0012_003049_000819,The Famous Mrs. Mankin; The Mad Hatter's Psychiatrist; They Shall Endure,1,650,The Famous Mrs. Mankin; The Mad Hatter's Psychiatrist; They Shall Endure,University of Tennessee Theatre Department,"Medlock, Henrietta","DeCamp, Dot","Madden, Jerry",,"McMahon, Charles","Blumberg, Fredric","Lester, Frank",,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1957-58,,"Knoxville, Tenn. : The University of Tennessee",1958-03-06,Text,,image/jpeg,0235,,,English,,"Mar 6-8, 1958",0012_003049_000819.pdf,3853949,
645,0,0012_003049_000818,The Young And Fair,1,650,The Young And Fair,University of Tennessee Theatre Department,"Nash, N. Richard",,,,Green Russell,,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1956-57,,"Knoxville, Tenn. : The University of Tennessee",1957-04-24,Text,,image/jpeg,0235,,,English,,"Apr 24-May 2, 1957",0012_003049_000818.pdf,3948198,
646,0,0012_003049_000817,The Way Things Happen; The People Is Too Many; Send Me Kelly,1,650,The Way Things Happen; The People Is Too Many; Send Me Kelly,University of Tennessee Theatre Department,"Daniel, Robert","Medlock, Henrietta","Blanton, Rita",,"Cohen, Harold","Sherrod, Rosemary","McMahon, Charles",,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1956-57,,"Knoxville, Tenn. : The University of Tennessee",1957-03-06,Text,,image/jpeg,0235,,,English,,"Mar 6-8, 1957",0012_003049_000817.pdf,3968755,
647,0,0012_003049_000816,The Cradle Song,1,650,The Cradle Song,University of Tennessee Theatre Department,"Underhill, John Garrett",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1956-57,,"Knoxville, Tenn. : The University of Tennessee",1956-12-05,Text,,image/jpeg,0235,,,English,,"Dec  5-13, 1956",0012_003049_000816.pdf,3879554,
648,0,0012_003049_000815,The Petrified Forest,1,650,The Petrified Forest,University of Tennessee Theatre Department,"Sherwood, Robert E.",,,,"Fields, Fred",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1955-56,,"Knoxville, Tenn. : The University of Tennessee",1956-07-24,Text,,image/jpeg,0235,,,English,,"July 24-28, 31, Aug. 1, 1956",0012_003049_000815.pdf,3012542,
649,0,0012_003049_000814,Three Men on a Horse,1,650,Three Men on a Horse,University of Tennessee Theatre Department,"Holm, John Cecil","Abbott, George",,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1955-56,,"Knoxville, Tenn. : The University of Tennessee",1956-06-12,Text,,image/jpeg,0235,,,English,,"June 12-16, 19-20, 1956",0012_003049_000814.pdf,2857483,
650,0,0012_003049_000813,Earth and Dust; The Easy Way; The Third Times's The Charm,1,650,Earth and Dust; The Easy Way; The Third Times's The Charm,University of Tennessee Theatre Department,"Swain, J. Robert","Holdridge, David","Edwards, Hyder",,"Shaw, Robert","Holdridge, David","Mashburn, Bob","Sherrod, Rosemary",Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1955-56,,"Knoxville, Tenn. : The University of Tennessee",1956-03-27,Text,,image/jpeg,0235,,,English,,"Mar 27-29, 1956",0012_003049_000813.pdf,5050944,
651,0,0012_003049_000812,Point of No Return,1,650,Point of No Return,University of Tennessee Theatre Department,"Osborn, Paul","Marquand, John P.",,,"Soper, Paul L.",,,,Carousel Theatre,University of Tennessee (Knoxville campus) - Theatre -- Periodicals.,"Imprints, Tennessee -- Knoxville -- 1941.",Theater -- Study and teaching.,Carousel Theatre,,1955-56,,"Knoxville, Tenn. : The University of Tennessee",1956-02-29,Text,,image/jpeg,0235,,,English,,"Mar 27-29, 1956",0012_003049_000812.pdf,3980118,
